NodeNo.,X,Y,Z,stress
518,2.5000E+00,-5.1918E-02,38.750,0.141
519,2.5000E+00,-5.1977E-02,38.800,0.142
520,2.5000E+00,-5.2037E-02,38.850,0.1427
521,2.5000E+00,-5.2097E-02,38.900,0.1433
522,2.5000E+00,-5.2158E-02,38.950,0.144
523,2.5000E+00,-5.2219E-02,39.000,0.1451
524,2.5000E+00,-5.2280E-02,39.050,0.1469
525,2.5000E+00,-5.2341E-02,39.100,0.1498
526,2.5000E+00,-5.2403E-02,39.150,0.1542
527,2.5000E+00,-5.2464E-02,39.200,0.1607
528,2.5000E+00,-5.2527E-02,39.250,0.1697
529,2.5000E+00,-5.2589E-02,39.300,0.1817
530,2.5000E+00,-5.2652E-02,39.350,0.1973
531,2.5000E+00,-5.2715E-02,39.400,0.2167
532,2.5000E+00,-5.2778E-02,39.450,0.2403
533,2.5000E+00,-5.2842E-02,39.500,0.2685
534,2.5000E+00,-5.2905E-02,39.550,0.3016
535,2.5000E+00,-5.2969E-02,39.600,0.3397
536,2.5000E+00,-5.3034E-02,39.650,0.3832
537,2.5000E+00,-5.3098E-02,39.700,0.4323
538,2.5000E+00,-5.3163E-02,39.750,0.4874
539,2.5000E+00,-5.3228E-02,39.800,0.5485
540,2.5000E+00,-5.3294E-02,39.850,0.6172
541,2.5000E+00,-5.3359E-02,39.900,0.6921
542,2.5000E+00,-5.3425E-02,39.950,0.8002
543,3.0000E-01,-1.4565E-01,39.950,1
544,3.0000E-01,-1.4559E-01,39.900,1
545,3.0000E-01,-1.4552E-01,39.850,1
546,3.0000E-01,-1.4546E-01,39.800,1
547,3.0000E-01,-1.4539E-01,39.750,0.925
548,3.0000E-01,-1.4533E-01,39.700,0.843
549,3.0000E-01,-1.4527E-01,39.650,0.7783
550,3.0000E-01,-1.4520E-01,39.600,0.7255
551,3.0000E-01,-1.4514E-01,39.550,0.6822
552,3.0000E-01,-1.4507E-01,39.500,0.646
553,3.0000E-01,-1.4501E-01,39.450,0.6151
554,3.0000E-01,-1.4495E-01,39.400,0.5884
555,3.0000E-01,-1.4488E-01,39.350,0.5649
556,3.0000E-01,-1.4482E-01,39.300,0.5438
557,3.0000E-01,-1.4475E-01,39.250,0.5246
558,3.0000E-01,-1.4469E-01,39.200,0.5068
559,3.0000E-01,-1.4462E-01,39.150,0.4901
560,3.0000E-01,-1.4456E-01,39.100,0.4742
561,3.0000E-01,-1.4450E-01,39.050,0.459
562,3.0000E-01,-1.4443E-01,39.000,0.4443
563,3.0000E-01,-1.4437E-01,38.950,0.4299
564,3.0000E-01,-1.4430E-01,38.900,0.4158
565,3.0000E-01,-1.4424E-01,38.850,0.4018
566,3.0000E-01,-1.4417E-01,38.800,0.3878
567,3.0000E-01,-1.4411E-01,38.750,0.3739
568,3.0000E-01,-1.4405E-01,38.700,0.3598
569,3.0000E-01,-1.4398E-01,38.650,0.3455
570,3.0000E-01,-1.4392E-01,38.600,0.3309
571,3.0000E-01,-1.4385E-01,38.550,0.316
572,3.0000E-01,-1.4379E-01,38.500,0.3005
573,3.0000E-01,-1.4372E-01,38.450,0.2844
574,3.0000E-01,-1.4366E-01,38.400,0.2675
575,3.0000E-01,-1.4360E-01,38.350,0.2497
576,3.0000E-01,-1.4353E-01,38.300,0.231
577,3.0000E-01,-1.4347E-01,38.250,0.2113
578,3.0000E-01,-1.4340E-01,38.200,0.1909
579,3.0000E-01,-1.4334E-01,38.150,0.1702
580,3.0000E-01,-1.4327E-01,38.100,0.1521
581,3.0000E-01,-1.4321E-01,38.050,0.1458
582,2.5049E-01,-1.3546E-01,38.000,0.1924
583,2.0134E-01,-1.2575E-01,38.000,0.172
584,1.5282E-01,-1.1329E-01,38.000,0.1781
585,1.0538E-01,-9.7217E-02,38.000,0.1819
586,6.0081E-02,-7.5891E-02,38.000,0.1943
587,2.1264E-02,-4.4611E-02,38.000,0.1899
588,2.5033E-01,-1.3781E-01,40.000,1
589,2.0104E-01,-1.2780E-01,40.000,1
590,1.5240E-01,-1.1501E-01,40.000,1
591,1.0489E-01,-9.8567E-02,40.000,1
592,5.9590E-02,-7.6798E-02,40.000,1
593,2.1008E-02,-4.4918E-02,40.000,1
594,2.5428E+00,6.4112E-02,38.000,0.008611
595,2.5855E+00,5.4056E-02,38.000,0.00503
596,2.6281E+00,4.3701E-02,38.000,0.00358
597,2.6708E+00,3.3990E-02,38.000,0.003092
598,2.7138E+00,2.5324E-02,38.000,0.002376
599,2.7569E+00,1.7414E-02,38.000,0.001513
600,2.8000E+00,1.4833E-03,38.000,0.0003949
601,2.8000E+00,-6.2800E-03,38.000,0.0004859
602,2.8000E+00,-1.4043E-02,38.000,0.000425
603,2.7572E+00,-2.6750E-02,38.000,0.001501
604,2.7144E+00,-3.0928E-02,38.000,0.002543
605,2.6715E+00,-3.4950E-02,38.000,0.003483
606,2.6286E+00,-3.8963E-02,38.000,0.004578
607,2.5857E+00,-4.2977E-02,38.000,0.006984
608,2.5429E+00,-4.7010E-02,38.000,0.0155
609,2.8203E+00,3.2362E-02,40.000,0.1098
610,2.7667E+00,4.2743E-02,40.000,0.05841
611,2.7134E+00,5.4675E-02,40.000,0.07385
612,2.6603E+00,6.7410E-02,40.000,0.1386
613,2.6070E+00,7.9417E-02,40.000,0.2086
614,2.5536E+00,9.0557E-02,40.000,0.3083
615,2.8740E+00,-6.8788E-03,40.000,0.4372
616,2.8740E+00,2.9752E-03,40.000,0.3496
617,2.8740E+00,1.2829E-02,40.000,0.2617
618,2.5534E+00,-4.8287E-02,40.000,0.8767
619,2.6069E+00,-4.3067E-02,40.000,0.793
620,2.6603E+00,-3.7860E-02,40.000,0.7385
621,2.7138E+00,-3.2691E-02,40.000,0.6867
622,2.7672E+00,-2.7535E-02,40.000,0.6419
623,2.8206E+00,-2.2363E-02,40.000,0.6041
624,2.8019E+00,-2.1684E-02,38.050,0.004912
625,2.8037E+00,-2.1561E-02,38.100,0.01152
626,2.8056E+00,-2.1437E-02,38.150,0.01756
627,2.8074E+00,-2.1313E-02,38.200,0.02281
628,2.8093E+00,-2.1190E-02,38.250,0.0271
629,2.8111E+00,-2.1065E-02,38.300,0.0303
630,2.8130E+00,-2.0941E-02,38.350,0.03236
631,2.8148E+00,-2.0816E-02,38.400,0.03328
632,2.8167E+00,-2.0691E-02,38.450,0.0331
633,2.8185E+00,-2.0566E-02,38.500,0.03186
634,2.8204E+00,-2.0441E-02,38.550,0.02971
635,2.8222E+00,-2.0316E-02,38.600,0.02679
636,2.8241E+00,-2.0190E-02,38.650,0.02344
637,2.8259E+00,-2.0064E-02,38.700,0.02026
638,2.8278E+00,-1.9938E-02,38.750,0.01844
639,2.8296E+00,-1.9811E-02,38.800,0.01957
640,2.8315E+00,-1.9685E-02,38.850,0.02426
641,2.8333E+00,-1.9558E-02,38.900,0.03186
642,2.8352E+00,-1.9431E-02,38.950,0.04155
643,2.8370E+00,-1.9304E-02,39.000,0.0529
644,2.8389E+00,-1.9177E-02,39.050,0.0657
645,2.8407E+00,-1.9050E-02,39.100,0.07989
646,2.8426E+00,-1.8922E-02,39.150,0.09549
647,2.8444E+00,-1.8795E-02,39.200,0.1126
648,2.8463E+00,-1.8667E-02,39.250,0.1312
649,2.8481E+00,-1.8539E-02,39.300,0.1515
650,2.8500E+00,-1.8411E-02,39.350,0.1737
651,2.8518E+00,-1.8282E-02,39.400,0.1979
652,2.8537E+00,-1.8154E-02,39.450,0.2245
653,2.8555E+00,-1.8025E-02,39.500,0.2536
654,2.8574E+00,-1.7897E-02,39.550,0.2855
655,2.8592E+00,-1.7768E-02,39.600,0.3203
656,2.8611E+00,-1.7639E-02,39.650,0.3582
657,2.8629E+00,-1.7510E-02,39.700,0.3987
658,2.8648E+00,-1.7380E-02,39.750,0.4406
659,2.8666E+00,-1.7251E-02,39.800,0.4819
660,2.8685E+00,-1.7122E-02,39.850,0.5187
661,2.8703E+00,-1.6992E-02,39.900,0.5454
662,2.8722E+00,-1.6863E-02,39.950,0.5554
663,2.8722E+00,2.2352E-02,39.950,0.1937
664,2.8703E+00,2.2021E-02,39.900,0.2033
665,2.8685E+00,2.1690E-02,39.850,0.2042
666,2.8666E+00,2.1358E-02,39.800,0.2021
667,2.8648E+00,2.1026E-02,39.750,0.1989
668,2.8629E+00,2.0694E-02,39.700,0.1956
669,2.8611E+00,2.0362E-02,39.650,0.1925
670,2.8592E+00,2.0029E-02,39.600,0.1896
671,2.8574E+00,1.9697E-02,39.550,0.1866
672,2.8555E+00,1.9364E-02,39.500,0.1834
673,2.8537E+00,1.9031E-02,39.450,0.1797
674,2.8518E+00,1.8697E-02,39.400,0.1754
675,2.8500E+00,1.8364E-02,39.350,0.1706
676,2.8481E+00,1.8030E-02,39.300,0.1652
677,2.8463E+00,1.7696E-02,39.250,0.1594
678,2.8444E+00,1.7361E-02,39.200,0.153
679,2.8426E+00,1.7027E-02,39.150,0.1462
680,2.8407E+00,1.6692E-02,39.100,0.1391
681,2.8389E+00,1.6356E-02,39.050,0.1318
682,2.8370E+00,1.6021E-02,39.000,0.1243
683,2.8352E+00,1.5685E-02,38.950,0.1167
684,2.8333E+00,1.5349E-02,38.900,0.109
685,2.8315E+00,1.5013E-02,38.850,0.1014
686,2.8296E+00,1.4676E-02,38.800,0.09385
687,2.8278E+00,1.4339E-02,38.750,0.08644
688,2.8259E+00,1.4002E-02,38.700,0.0792
689,2.8241E+00,1.3665E-02,38.650,0.07218
690,2.8222E+00,1.3327E-02,38.600,0.06541
691,2.8204E+00,1.2989E-02,38.550,0.05891
692,2.8185E+00,1.2650E-02,38.500,0.05271
693,2.8167E+00,1.2311E-02,38.450,0.04681
694,2.8148E+00,1.1972E-02,38.400,0.04121
695,2.8130E+00,1.1633E-02,38.350,0.03587
696,2.8111E+00,1.1293E-02,38.300,0.03076
697,2.8093E+00,1.0953E-02,38.250,0.02581
698,2.8074E+00,1.0612E-02,38.200,0.02093
699,2.8056E+00,1.0272E-02,38.150,0.01597
700,2.8037E+00,9.9303E-03,38.100,0.01074
701,2.8019E+00,9.5887E-03,38.050,0.004869
702,4.4310E-02,3.3275E-02,40.000,0.4588
703,7.4180E-02,4.6919E-02,40.000,0.379
704,1.1476E-01,6.0987E-02,40.000,0.3721
705,1.5924E-01,7.3307E-02,40.000,0.4741
706,2.0544E-01,8.3878E-02,40.000,0.71
707,2.5250E-01,9.3008E-02,40.000,1
708,3.0000E-01,1.0111E-01,39.950,1
709,3.0000E-01,1.0105E-01,39.900,0.8115
710,3.0000E-01,1.0098E-01,39.850,0.6249
711,3.0000E-01,1.0092E-01,39.800,0.5524
712,3.0000E-01,1.0085E-01,39.750,0.5124
713,3.0000E-01,1.0079E-01,39.700,0.4897
714,3.0000E-01,1.0073E-01,39.650,0.475
715,3.0000E-01,1.0066E-01,39.600,0.4646
716,3.0000E-01,1.0060E-01,39.550,0.4563
717,3.0000E-01,1.0053E-01,39.500,0.4489
718,3.0000E-01,1.0047E-01,39.450,0.442
719,3.0000E-01,1.0040E-01,39.400,0.4352
720,3.0000E-01,1.0034E-01,39.350,0.4282
721,3.0000E-01,1.0027E-01,39.300,0.421
722,3.0000E-01,1.0021E-01,39.250,0.4137
723,3.0000E-01,1.0014E-01,39.200,0.4061
724,3.0000E-01,1.0008E-01,39.150,0.3983
725,3.0000E-01,1.0002E-01,39.100,0.3903
726,3.0000E-01,9.9950E-02,39.050,0.3822
727,3.0000E-01,9.9886E-02,39.000,0.3739
728,3.0000E-01,9.9821E-02,38.950,0.3655
729,3.0000E-01,9.9756E-02,38.900,0.357
730,3.0000E-01,9.9691E-02,38.850,0.3484
731,3.0000E-01,9.9626E-02,38.800,0.3398
732,3.0000E-01,9.9561E-02,38.750,0.3313
733,3.0000E-01,9.9496E-02,38.700,0.3228
734,3.0000E-01,9.9431E-02,38.650,0.3144
735,3.0000E-01,9.9366E-02,38.600,0.3062
736,3.0000E-01,9.9300E-02,38.550,0.2983
737,3.0000E-01,9.9235E-02,38.500,0.2908
738,3.0000E-01,9.9170E-02,38.450,0.2838
739,3.0000E-01,9.9105E-02,38.400,0.2777
740,3.0000E-01,9.9039E-02,38.350,0.2727
741,3.0000E-01,9.8974E-02,38.300,0.2693
742,3.0000E-01,9.8908E-02,38.250,0.2682
743,3.0000E-01,9.8843E-02,38.200,0.2704
744,3.0000E-01,9.8778E-02,38.150,0.2775
745,3.0000E-01,9.8712E-02,38.100,0.2911
746,3.0000E-01,9.8646E-02,38.050,0.3149
747,4.2913E-02,0.0000E+00,39.950,0.7195
748,8.5761E-02,0.0000E+00,39.950,0.7035
749,1.2861E-01,0.0000E+00,39.950,0.7158
750,1.7146E-01,0.0000E+00,39.950,0.7622
751,2.1430E-01,0.0000E+00,39.950,0.8458
752,2.5715E-01,0.0000E+00,39.950,1
753,4.2915E-02,0.0000E+00,39.900,0.6962
754,8.5763E-02,0.0000E+00,39.900,0.6841
755,1.2861E-01,0.0000E+00,39.900,0.6914
756,1.7146E-01,0.0000E+00,39.900,0.7181
757,2.1431E-01,0.0000E+00,39.900,0.7462
758,2.5715E-01,0.0000E+00,39.900,0.7665
759,4.2918E-02,0.0000E+00,39.850,0.6616
760,8.5765E-02,0.0000E+00,39.850,0.6552
761,1.2861E-01,0.0000E+00,39.850,0.6601
762,1.7146E-01,0.0000E+00,39.850,0.6727
763,2.1431E-01,0.0000E+00,39.850,0.6864
764,2.5715E-01,0.0000E+00,39.850,0.6938
765,4.2921E-02,0.0000E+00,39.800,0.6215
766,8.5767E-02,0.0000E+00,39.800,0.6207
767,1.2861E-01,0.0000E+00,39.800,0.6249
768,1.7146E-01,0.0000E+00,39.800,0.6312
769,2.1431E-01,0.0000E+00,39.800,0.6365
770,2.5715E-01,0.0000E+00,39.800,0.6347
771,4.2923E-02,0.0000E+00,39.750,0.5808
772,8.5769E-02,0.0000E+00,39.750,0.5839
773,1.2862E-01,0.0000E+00,39.750,0.5884
774,1.7146E-01,0.0000E+00,39.750,0.5919
775,2.1431E-01,0.0000E+00,39.750,0.593
776,2.5715E-01,0.0000E+00,39.750,0.5881
777,4.2926E-02,0.0000E+00,39.700,0.5426
778,8.5772E-02,0.0000E+00,39.700,0.5477
779,1.2862E-01,0.0000E+00,39.700,0.5524
780,1.7146E-01,0.0000E+00,39.700,0.5545
781,2.1431E-01,0.0000E+00,39.700,0.5533
782,2.5715E-01,0.0000E+00,39.700,0.5463
783,4.2929E-02,0.0000E+00,39.650,0.5082
784,8.5774E-02,0.0000E+00,39.650,0.5138
785,1.2862E-01,0.0000E+00,39.650,0.5184
786,1.7146E-01,0.0000E+00,39.650,0.5197
787,2.1431E-01,0.0000E+00,39.650,0.5174
788,2.5715E-01,0.0000E+00,39.650,0.5096
789,4.2931E-02,0.0000E+00,39.600,0.4779
790,8.5776E-02,0.0000E+00,39.600,0.483
791,1.2862E-01,0.0000E+00,39.600,0.4872
792,1.7147E-01,0.0000E+00,39.600,0.4879
793,2.1431E-01,0.0000E+00,39.600,0.4851
794,2.5716E-01,0.0000E+00,39.600,0.477
795,4.2934E-02,0.0000E+00,39.550,0.4513
796,8.5778E-02,0.0000E+00,39.550,0.4554
797,1.2862E-01,0.0000E+00,39.550,0.4589
798,1.7147E-01,0.0000E+00,39.550,0.4592
799,2.1431E-01,0.0000E+00,39.550,0.4562
800,2.5716E-01,0.0000E+00,39.550,0.4482
801,4.2936E-02,0.0000E+00,39.500,0.4279
802,8.5780E-02,0.0000E+00,39.500,0.4307
803,1.2862E-01,0.0000E+00,39.500,0.4335
804,1.7147E-01,0.0000E+00,39.500,0.4334
805,2.1431E-01,0.0000E+00,39.500,0.4304
806,2.5716E-01,0.0000E+00,39.500,0.4226
807,4.2939E-02,0.0000E+00,39.450,0.4072
808,8.5782E-02,0.0000E+00,39.450,0.4087
809,1.2863E-01,0.0000E+00,39.450,0.4107
810,1.7147E-01,0.0000E+00,39.450,0.4103
811,2.1431E-01,0.0000E+00,39.450,0.4073
812,2.5716E-01,0.0000E+00,39.450,0.3999
813,4.2942E-02,0.0000E+00,39.400,0.3886
814,8.5785E-02,0.0000E+00,39.400,0.389
815,1.2863E-01,0.0000E+00,39.400,0.3903
816,1.7147E-01,0.0000E+00,39.400,0.3895
817,2.1431E-01,0.0000E+00,39.400,0.3865
818,2.5716E-01,0.0000E+00,39.400,0.3795
819,4.2944E-02,0.0000E+00,39.350,0.3718
820,8.5787E-02,0.0000E+00,39.350,0.3712
821,1.2863E-01,0.0000E+00,39.350,0.3718
822,1.7147E-01,0.0000E+00,39.350,0.3708
823,2.1431E-01,0.0000E+00,39.350,0.3679
824,2.5716E-01,0.0000E+00,39.350,0.3613
825,4.2947E-02,0.0000E+00,39.300,0.3564
826,8.5789E-02,0.0000E+00,39.300,0.355
827,1.2863E-01,0.0000E+00,39.300,0.3551
828,1.7147E-01,0.0000E+00,39.300,0.3539
829,2.1432E-01,0.0000E+00,39.300,0.3511
830,2.5716E-01,0.0000E+00,39.300,0.3449
831,4.2949E-02,0.0000E+00,39.250,0.3423
832,8.5791E-02,0.0000E+00,39.250,0.3402
833,1.2863E-01,0.0000E+00,39.250,0.3399
834,1.7147E-01,0.0000E+00,39.250,0.3385
835,2.1432E-01,0.0000E+00,39.250,0.336
836,2.5716E-01,0.0000E+00,39.250,0.3301
837,4.2952E-02,0.0000E+00,39.200,0.3292
838,8.5793E-02,0.0000E+00,39.200,0.3266
839,1.2863E-01,0.0000E+00,39.200,0.326
840,1.7148E-01,0.0000E+00,39.200,0.3246
841,2.1432E-01,0.0000E+00,39.200,0.3222
842,2.5716E-01,0.0000E+00,39.200,0.3167
843,4.2955E-02,0.0000E+00,39.150,0.3171
844,8.5795E-02,0.0000E+00,39.150,0.3142
845,1.2864E-01,0.0000E+00,39.150,0.3132
846,1.7148E-01,0.0000E+00,39.150,0.3118
847,2.1432E-01,0.0000E+00,39.150,0.3096
848,2.5716E-01,0.0000E+00,39.150,0.3045
849,4.2957E-02,0.0000E+00,39.100,0.3059
850,8.5798E-02,0.0000E+00,39.100,0.3027
851,1.2864E-01,0.0000E+00,39.100,0.3015
852,1.7148E-01,0.0000E+00,39.100,0.3002
853,2.1432E-01,0.0000E+00,39.100,0.2982
854,2.5716E-01,0.0000E+00,39.100,0.2934
855,4.2960E-02,0.0000E+00,39.050,0.2954
856,8.5800E-02,0.0000E+00,39.050,0.2921
857,1.2864E-01,0.0000E+00,39.050,0.2909
858,1.7148E-01,0.0000E+00,39.050,0.2896
859,2.1432E-01,0.0000E+00,39.050,0.2878
860,2.5716E-01,0.0000E+00,39.050,0.2833
861,4.2962E-02,0.0000E+00,39.000,0.2858
862,8.5802E-02,0.0000E+00,39.000,0.2823
863,1.2864E-01,0.0000E+00,39.000,0.2811
864,1.7148E-01,0.0000E+00,39.000,0.2798
865,2.1432E-01,0.0000E+00,39.000,0.2783
866,2.5716E-01,0.0000E+00,39.000,0.2741
867,2.5716E-01,0.0000E+00,38.950,0.2658
868,2.5716E-01,0.0000E+00,38.900,0.2582
869,2.5716E-01,0.0000E+00,38.850,0.2513
870,2.5716E-01,0.0000E+00,38.800,0.2451
871,2.5716E-01,0.0000E+00,38.750,0.2397
872,2.5716E-01,0.0000E+00,38.700,0.2349
873,2.5716E-01,0.0000E+00,38.650,0.2308
874,2.5716E-01,0.0000E+00,38.600,0.2274
875,2.5716E-01,0.0000E+00,38.550,0.2248
876,2.5716E-01,0.0000E+00,38.500,0.2231
877,2.5717E-01,0.0000E+00,38.450,0.2222
878,2.5717E-01,0.0000E+00,38.400,0.2225
879,2.5717E-01,0.0000E+00,38.350,0.224
880,2.5717E-01,0.0000E+00,38.300,0.2271
881,2.5717E-01,0.0000E+00,38.250,0.2324
882,2.5717E-01,0.0000E+00,38.200,0.2403
883,2.5717E-01,0.0000E+00,38.150,0.2513
884,2.5717E-01,0.0000E+00,38.100,0.2662
885,2.5717E-01,0.0000E+00,38.050,0.2935
886,2.1432E-01,0.0000E+00,38.950,0.2696
887,2.1432E-01,0.0000E+00,38.900,0.2618
888,2.1432E-01,0.0000E+00,38.850,0.2548
889,2.1432E-01,0.0000E+00,38.800,0.2485
890,2.1433E-01,0.0000E+00,38.750,0.243
891,2.1433E-01,0.0000E+00,38.700,0.2382
892,2.1433E-01,0.0000E+00,38.650,0.2343
893,2.1433E-01,0.0000E+00,38.600,0.2311
894,2.1433E-01,0.0000E+00,38.550,0.2289
895,2.1433E-01,0.0000E+00,38.500,0.2276
896,2.1433E-01,0.0000E+00,38.450,0.2273
897,2.1433E-01,0.0000E+00,38.400,0.2281
898,2.1433E-01,0.0000E+00,38.350,0.2303
899,2.1433E-01,0.0000E+00,38.300,0.2341
900,2.1433E-01,0.0000E+00,38.250,0.2399
901,2.1433E-01,0.0000E+00,38.200,0.2482
902,2.1434E-01,0.0000E+00,38.150,0.2592
903,2.1434E-01,0.0000E+00,38.100,0.2716
904,2.1434E-01,0.0000E+00,38.050,0.2839
905,1.7148E-01,0.0000E+00,38.950,0.271
906,1.7148E-01,0.0000E+00,38.900,0.263
907,1.7149E-01,0.0000E+00,38.850,0.2558
908,1.7149E-01,0.0000E+00,38.800,0.2494
909,1.7149E-01,0.0000E+00,38.750,0.2439
910,1.7149E-01,0.0000E+00,38.700,0.2393
911,1.7149E-01,0.0000E+00,38.650,0.2355
912,1.7149E-01,0.0000E+00,38.600,0.2327
913,1.7149E-01,0.0000E+00,38.550,0.2309
914,1.7149E-01,0.0000E+00,38.500,0.2301
915,1.7150E-01,0.0000E+00,38.450,0.2304
916,1.7150E-01,0.0000E+00,38.400,0.232
917,1.7150E-01,0.0000E+00,38.350,0.2348
918,1.7150E-01,0.0000E+00,38.300,0.2391
919,1.7150E-01,0.0000E+00,38.250,0.2451
920,1.7150E-01,0.0000E+00,38.200,0.2532
921,1.7150E-01,0.0000E+00,38.150,0.2629
922,1.7150E-01,0.0000E+00,38.100,0.2714
923,1.7151E-01,0.0000E+00,38.050,0.2792
924,1.2864E-01,0.0000E+00,38.950,0.2721
925,1.2865E-01,0.0000E+00,38.900,0.264
926,1.2865E-01,0.0000E+00,38.850,0.2568
927,1.2865E-01,0.0000E+00,38.800,0.2504
928,1.2865E-01,0.0000E+00,38.750,0.2449
929,1.2865E-01,0.0000E+00,38.700,0.2404
930,1.2865E-01,0.0000E+00,38.650,0.2369
931,1.2866E-01,0.0000E+00,38.600,0.2344
932,1.2866E-01,0.0000E+00,38.550,0.2331
933,1.2866E-01,0.0000E+00,38.500,0.233
934,1.2866E-01,0.0000E+00,38.450,0.234
935,1.2866E-01,0.0000E+00,38.400,0.2364
936,1.2866E-01,0.0000E+00,38.350,0.2399
937,1.2867E-01,0.0000E+00,38.300,0.2447
938,1.2867E-01,0.0000E+00,38.250,0.2506
939,1.2867E-01,0.0000E+00,38.200,0.2576
940,1.2867E-01,0.0000E+00,38.150,0.2653
941,1.2867E-01,0.0000E+00,38.100,0.271
942,1.2867E-01,0.0000E+00,38.050,0.2761
943,8.5804E-02,0.0000E+00,38.950,0.2734
944,8.5806E-02,0.0000E+00,38.900,0.2654
945,8.5808E-02,0.0000E+00,38.850,0.2582
946,8.5811E-02,0.0000E+00,38.800,0.2519
947,8.5813E-02,0.0000E+00,38.750,0.2465
948,8.5815E-02,0.0000E+00,38.700,0.2422
949,8.5817E-02,0.0000E+00,38.650,0.239
950,8.5819E-02,0.0000E+00,38.600,0.237
951,8.5821E-02,0.0000E+00,38.550,0.2363
952,8.5823E-02,0.0000E+00,38.500,0.2369
953,8.5826E-02,0.0000E+00,38.450,0.2388
954,8.5828E-02,0.0000E+00,38.400,0.2421
955,8.5830E-02,0.0000E+00,38.350,0.2465
956,8.5832E-02,0.0000E+00,38.300,0.2517
957,8.5834E-02,0.0000E+00,38.250,0.2574
958,8.5836E-02,0.0000E+00,38.200,0.2631
959,8.5838E-02,0.0000E+00,38.150,0.2683
960,8.5840E-02,0.0000E+00,38.100,0.2717
961,8.5843E-02,0.0000E+00,38.050,0.2731
962,4.2965E-02,0.0000E+00,38.950,0.2769
963,4.2968E-02,0.0000E+00,38.900,0.2688
964,4.2970E-02,0.0000E+00,38.850,0.2616
965,4.2973E-02,0.0000E+00,38.800,0.2553
966,4.2975E-02,0.0000E+00,38.750,0.25
967,4.2978E-02,0.0000E+00,38.700,0.2458
968,4.2980E-02,0.0000E+00,38.650,0.2428
969,4.2983E-02,0.0000E+00,38.600,0.2412
970,4.2986E-02,0.0000E+00,38.550,0.241
971,4.2988E-02,0.0000E+00,38.500,0.2423
972,4.2991E-02,0.0000E+00,38.450,0.2452
973,4.2993E-02,0.0000E+00,38.400,0.2495
974,4.2996E-02,0.0000E+00,38.350,0.255
975,4.2998E-02,0.0000E+00,38.300,0.2611
976,4.3001E-02,0.0000E+00,38.250,0.2669
977,4.3003E-02,0.0000E+00,38.200,0.2715
978,4.3006E-02,0.0000E+00,38.150,0.2738
979,4.3009E-02,0.0000E+00,38.100,0.274
980,4.3011E-02,0.0000E+00,38.050,0.2718
981,2.4744E-01,1.8687E-01,39.950,1
982,1.9566E-01,1.6905E-01,39.950,0.7341
983,1.4509E-01,1.4806E-01,39.950,0.5118
984,9.6370E-02,1.2310E-01,39.950,0.338
985,5.0987E-02,9.2528E-02,39.950,0.1643
986,1.4711E-02,5.1799E-02,39.950,0.2988
987,2.4745E-01,1.8676E-01,39.900,0.8392
988,1.9569E-01,1.6896E-01,39.900,0.6772
989,1.4513E-01,1.4799E-01,39.900,0.5517
990,9.6419E-02,1.2306E-01,39.900,0.3991
991,5.1028E-02,9.2508E-02,39.900,0.2594
992,1.4730E-02,5.1794E-02,39.900,0.3304
993,2.4747E-01,1.8665E-01,39.850,0.7004
994,1.9572E-01,1.6887E-01,39.850,0.6454
995,1.4518E-01,1.4793E-01,39.850,0.556
996,9.6468E-02,1.2301E-01,39.850,0.4418
997,5.1068E-02,9.2487E-02,39.850,0.3287
998,1.4748E-02,5.1789E-02,39.850,0.3608
999,2.4748E-01,1.8654E-01,39.800,0.6515
1000,1.9575E-01,1.6878E-01,39.800,0.6099
1001,1.4522E-01,1.4786E-01,39.800,0.5482
1002,9.6517E-02,1.2297E-01,39.800,0.4651
1003,5.1109E-02,9.2466E-02,39.800,0.3726
1004,1.4767E-02,5.1783E-02,39.800,0.3826
1005,2.4750E-01,1.8643E-01,39.750,0.6309
1006,1.9578E-01,1.6869E-01,39.750,0.5945
1007,1.4526E-01,1.4779E-01,39.750,0.5445
1008,9.6566E-02,1.2293E-01,39.750,0.478
1009,5.1150E-02,9.2446E-02,39.750,0.3995
1010,1.4786E-02,5.1778E-02,39.750,0.3958
1011,2.4751E-01,1.8632E-01,39.700,0.6249
1012,1.9581E-01,1.6860E-01,39.700,0.5894
1013,1.4530E-01,1.4772E-01,39.700,0.5445
1014,9.6616E-02,1.2289E-01,39.700,0.4868
1015,5.1191E-02,9.2425E-02,39.700,0.4166
1016,1.4804E-02,5.1773E-02,39.700,0.4025
1017,2.4753E-01,1.8621E-01,39.650,0.6249
1018,1.9584E-01,1.6851E-01,39.650,0.59
1019,1.4534E-01,1.4766E-01,39.650,0.5475
1020,9.6665E-02,1.2284E-01,39.650,0.4941
1021,5.1233E-02,9.2405E-02,39.650,0.4278
1022,1.4823E-02,5.1768E-02,39.650,0.4049
1023,2.4754E-01,1.8609E-01,39.600,0.6275
1024,1.9586E-01,1.6842E-01,39.600,0.5927
1025,1.4538E-01,1.4759E-01,39.600,0.5513
1026,9.6714E-02,1.2280E-01,39.600,0.4999
1027,5.1274E-02,9.2384E-02,39.600,0.4351
1028,1.4842E-02,5.1763E-02,39.600,0.4047
1029,2.4756E-01,1.8598E-01,39.550,0.6304
1030,1.9589E-01,1.6833E-01,39.550,0.5958
1031,1.4542E-01,1.4752E-01,39.550,0.5548
